MAIN DATAFLOW_CODE,SECONDARY DATAFLOW_CODE,CL_KIDB_INDICATORS,CL_ECONOMY_CODES,PERIOD,OBS_VALUE,CL_COMMON_UNITS,CL_FREQ,CL_DECIMALS,CL_UNIT_MULT,CL_OBS_STATUS,BASE_YEAR,DATA_SOURCE,FOOTNOTE
TC,TC_COM,IT_NET_USER_P2,SA,2011,9.465247104,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2012,10.46365567,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2013,11.73291351,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2014,13.34441386,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2015,14.76935303,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2016,16.84765374,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2017,18.77665291,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2018,20.95034209,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2019,29.75134934,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2020,42.50244957,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SA,2022,54.3142662,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SAM,2000,0.566393,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2001,1.6899,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2002,2.24483,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2003,2.79963,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2004,3.07553,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2005,3.35259,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2006,4.46917,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2007,4.74998,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2008,5.03162,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2009,6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2010,7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2011,11,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2012,12.9225,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2013,15.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2014,21.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2015,25.407,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2016,31.7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2017,39.4,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2018,43.1336,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2019,47.2211,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2020,51.6959,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2021,56.5947,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2022,57.3288,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SAM,2023,58.1386,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SE,2000,2.599191335,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2001,3.568903456,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2002,4.520842969,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2003,5.378839734,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2004,6.658575818,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2005,8.639525945,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2006,10.23316516,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2007,11.8392318,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2008,13.05158979,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2009,13.74220189,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2010,18.8613511,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2011,21.21297765,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2012,23.34474135,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2013,24.10993937,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2014,27.3484214,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2015,31.29357567,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2016,36.63597334,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2017,41.91025265,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2018,48.58209265,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2019,53.38587372,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2020,60.15481609,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2021,68.5664954,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2022,72.83816979,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SE,2023,75.52982194,PER_HD_POP,A,1,0,A,,Asian Development Bank,
TC,TC_COM,IT_NET_USER_P2,SIN,2000,36,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2001,41.6704,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2002,47,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2003,53.8379,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2004,62,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2005,61,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2006,59,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2007,69.9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2008,69,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2009,69,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2010,71,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2011,71,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2012,72,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2013,80.9021,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2014,79.0292,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2015,79.013,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2016,84.4523,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2017,84.4523,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2018,88.1656,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2019,88.9493,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2020,92.0043,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2021,96.9247,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2022,95.9539,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SIN,2023,94.2852,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2000,0.481297,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2001,0.468552,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2002,0.50192,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2003,0.55561,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2004,0.649673,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2005,0.844308,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2006,1.64635,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2007,2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2008,3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2009,4,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2010,5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2011,6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2012,6.9974,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2013,8,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2014,9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2015,10.0005,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2016,11.0009,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2017,15.1,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2018,20.9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2019,26.3406,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2020,33.1974,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2021,41.8392,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2022,42.094,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SOL,2023,42.4597,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2000,0.64741,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2001,0.793822,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2002,1.05042,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2003,1.45858,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2004,1.44616,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2005,1.79205,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2006,2.53757,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2007,3.88,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2014,10.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2015,15.26,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2016,22.19,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2017,25.1,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2018,28.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2019,32,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2020,36.1847,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2021,44.4531,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2022,48.3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,SRI,2023,51.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2000,0.0485996,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2001,0.0512591,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2002,0.0554628,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2003,0.0645838,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2004,0.0774799,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2005,0.29869,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2006,3.77241,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2007,7.19762,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2008,8.78,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2009,10.07,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2010,11.55,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2011,13.03,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2012,14.51,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2013,16,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2014,17.49,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2015,18.98,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2016,20.47,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2017,21.96,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2020,27.5441,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2021,49.8409,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2022,53.1078,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAJ,2023,56.791,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2000,28.1011,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2001,34.902,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2002,47.6005,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2003,51.9365,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2004,53.8143,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2005,58.0149,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2006,63.6842,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2007,64.45,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2008,65.84,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2009,69.9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2010,71.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2011,72,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2012,75.9908,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2013,76.2892,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2014,78.0376,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2015,78.0369,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2016,79.7452,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2017,82.9,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2018,86.2058,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2019,88.8225,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2020,88.9607,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2021,87.604,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2022,86.268,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TAP,2023,93.1448,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2000,3.68904,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2001,5.55633,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2002,7.53125,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2003,9.29903,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2004,10.6773,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2005,15.026,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2006,17.1607,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2007,20.03,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2008,18.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2009,20.1,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2010,22.4,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2011,23.6699,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2012,26.46,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2013,28.94,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2014,34.8861,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2015,39.3161,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2016,47.505,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2017,52.8919,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2018,56.8175,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2019,66.6524,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2020,77.8437,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2021,85.2696,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2022,87.9772,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,THA,2023,89.5353,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2005,0.0990318,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2006,0.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2007,1,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2008,1.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2009,2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2010,3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2011,4,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2012,7,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2013,11,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2014,17.5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2015,18.6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2016,21.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2017,24.2,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2018,27.6,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2019,28.0046,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2020,32.0127,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2021,35.042,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2022,34.5102,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TIM,2023,34.0207,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2000,0.133282,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2001,0.17521,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2002,0.302132,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2003,0.425183,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2004,0.754054,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2005,0.997257,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2006,1.31957,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2007,1.40636,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2008,1.75,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2009,1.95,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2010,3,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
TC,TC_COM,IT_NET_USER_P2,TKM,2011,5,PER_HD_POP,A,1,0,A,,International Telecommunication Union,
